城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,静安,精装修，户型好，配套齐全，交通便利,https://sh.lianjia.com/ershoufang/107107194430.html,1室1厅,58.86平米,东南,低楼层(共33层),精装,恒丰大楼(静安),南京西路, 530万,"90,045元/平",1993年建,1个月以前发布,0人关注,塔楼、近地铁、VR房源、房本满五年、随时看房
上海,静安,分车分流小区，带100平大露台，看房随时，有钥匙,https://sh.lianjia.com/ershoufang/107106784621.html,2室2厅,94.64平米,东南 南,低楼层(共27层),简装,武泰公寓,南京西路, 1058万,"111,793元/平",2000年建,3个月以前发布,17人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,南京西路2/12/13号线高区南北两房,https://sh.lianjia.com/ershoufang/107106495334.html,2室1厅,100.69平米,南,中楼层(共32层),精装,艾格美国际公寓,南京西路, 1300万,"129,110元/平",2006年建,5个月以前发布,2人关注,板楼、VR看装修、房本满两年、随时看房
上海,静安,户型正气带电梯，家庭名下仅一套，产权清晰。,https://sh.lianjia.com/ershoufang/107105839713.html,2室0厅,66.7平米,南,8层,精装,新福康里(公寓),南京西路, 950万,"142,429元/平",2000年建,9个月以前发布,43人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,南京西路板块+电梯房+房龄新+总价单价低,https://sh.lianjia.com/ershoufang/107105670286.html,1室1厅,50.18平米,北,29层,简装,骏豪国际,南京西路, 450万,"89,678元/平",2004年建,10个月以前发布,22人关注,塔楼、近地铁、VR房源、房本满五年、随时看房
上海,静安,中凯商品1房，全朝南，3年仅出来1套，看小区绿化。,https://sh.lianjia.com/ershoufang/107106163542.html,1室2厅,63.65平米,南,29层,精装,中凯城市之光(静安),南京西路, 1180万,"185,389元/平",2005年建,7个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,此房高区精装有地暖，买进高税费低，,https://sh.lianjia.com/ershoufang/107107148314.html,2室1厅,100.69平米,南 北,中楼层(共33层),精装,艾格美国际公寓,南京西路, 1350万,"134,075元/平",2006年建,2个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,南京西路低总价电梯两房，坐享梅恒泰，三轨交汇,https://sh.lianjia.com/ershoufang/107106023241.html,2室1厅,72.3平米,南,中楼层(共25层),精装,南阳小区,南京西路, 848万,"117,290元/平",1990年建,8个月以前发布,11人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,近南京西路，南北的户型，全明，满五年，税费少，,https://sh.lianjia.com/ershoufang/107106337655.html,2室0厅,47.91平米,南,中楼层(共6层),简装,奉贤路193,195号(单), 599万,"125,027元/平",1985年建,6个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,新上满五  方正户型   高楼层无遮挡看东方明珠苏州河,https://sh.lianjia.com/ershoufang/107106645242.html,2室1厅,82.74平米,南,高楼层(共33层),简装,恒丰大楼(静安),南京西路, 785万,"94,876元/平",1993年建,4个月以前发布,7人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,此房满五年＋全明户型＋业主诚意出售,https://sh.lianjia.com/ershoufang/107106999936.html,2室2厅,82.62平米,南 北,34层,精装,中凯城市之光(静安),南京西路, 1115万,"134,956元/平",2003年建,2个月以前发布,13人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,南京西路花园社区，格局方正，大阳台正看小区花园,https://sh.lianjia.com/ershoufang/107107140244.html,1室2厅,79.65平米,南,低楼层(共23层),精装,国际丽都城,南京西路, 1325万,"166,353元/平",2005年建,2个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,南北通，全南全明户型，采光好。自带25平方的露台,https://sh.lianjia.com/ershoufang/107104611685.html,2室0厅,57.49平米,南,高楼层(共7层),简装,康乐大楼(静安),南京西路, 680万,"118,282元/平",1985年建,一年前发布,17人关注,板楼、近地铁、VR看装修、房本满两年、随时看房
上海,静安,看中可谈 边套全明户型 无个税 精装修 老静安苏州河畔,https://sh.lianjia.com/ershoufang/107105255040.html,2室2厅,83.92平米,南,高楼层(共33层),简装,恒丰大楼(静安),南京西路, 810万,"96,521元/平",1993年建,一年前发布,7人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路大户型高区三房，地段好视野佳,https://sh.lianjia.com/ershoufang/107105353937.html,3室2厅,172.09平米,西南,31层,简装,和一大厦,南京西路, 1350万,"78,448元/平",1999年建,一年前发布,0人关注,板塔结合、VR看装修、房本满五年
上海,静安,满五唯*一+方正全南+40平大客厅+住宅电梯房,https://sh.lianjia.com/ershoufang/107105570562.html,3室2厅,131.13平米,南,31层 ,精装,和一大厦,南京西路, 999万,"76,184元/平",,11个月以前发布,28人关注,板塔结合、VR看装修、房本满五年
上海,静安,老静安新闸路 ，高区采光好，南北双阳台，建筑质量好,https://sh.lianjia.com/ershoufang/107105679431.html,3室2厅,142.92平米,南 北,高楼层(共29层),精装,申银发展大厦(公寓),南京西路, 1980万,"138,540元/平",1999年建,10个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南西大楼 1室0厅 北,https://sh.lianjia.com/ershoufang/107104855535.html,1室0厅,38.84平米,北,高楼层(共11层),简装,南西大楼,南京西路, 500万,"128,734元/平",1985年建,一年前发布,3人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,24小时安保刷卡到户 湖景翠色内环小花园 随时看房,https://sh.lianjia.com/ershoufang/107104074674.html,2室1厅,100.69平米,南,低楼层(共32层),精装,艾格美国际公寓,南京西路, 1250万,"124,144元/平",2006年建,一年前发布,10人关注,板楼、VR看装修、房本满两年
上海,静安,南京西路商圈，电梯小户型，苏州河畔，精装修保养,https://sh.lianjia.com/ershoufang/107105370598.html,1室1厅,59.95平米,东 东南 南,中楼层(共33层),精装,恒丰大楼(静安),南京西路, 555万,"92,578元/平",1993年建,一年前发布,10人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路板块 恒隆广场旁 一室户总价低,https://sh.lianjia.com/ershoufang/107104430530.html,1室1厅,33.4平米,北,中楼层(共12层),精装,京西大楼,南京西路, 510万,"152,695元/平",1983年建,一年前发布,0人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,静安,2000年人车分流 正气大三房，三开间朝南全明户型,https://sh.lianjia.com/ershoufang/107107318416.html,3室2厅,158.79平米,东 南,中楼层(共27层),精装,武泰公寓,南京西路, 1760万,"110,839元/平",2000年建,1个月以前发布,0人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,国际丽都城 3室2厅 南,https://sh.lianjia.com/ershoufang/107105843547.html,3室2厅,175.45平米,南,中楼层(共18层),精装,国际丽都城,南京西路, 2999万,"170,932元/平",2004年建,9个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,税费各付  南看南京西路商圈  北看小区花园,https://sh.lianjia.com/ershoufang/107105270076.html,3室2厅,133.08平米,南,高楼层(共34层),简装,国际丽都城,南京西路, 2225万,"167,193元/平",2003年建,一年前发布,36人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,无个税 近地铁 精装修 老静安苏州河畔 看东方明珠,https://sh.lianjia.com/ershoufang/107105326718.html,2室1厅,59.9平米,南,中楼层(共33层),精装,恒丰大楼(静安),南京西路, 570万,"95,159元/平",1993年建,一年前发布,4人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,老静安双南两房，楼层好，采光视野无遮挡,https://sh.lianjia.com/ershoufang/107104848817.html,2室2厅,117.95平米,南,低楼层(共29层),精装,申银发展大厦(公寓),南京西路, 1100万,"93,260元/平",1999年建,一年前发布,6人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,国际社区 人车分流 绿化51%别名静安后花园 业主诚意,https://sh.lianjia.com/ershoufang/107107178845.html,2室2厅,120.3平米,南,低楼层(共27层),精装,国际丽都城,南京西路, 2030万,"168,745元/平",2005年建,1个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,满五年+70年产权+两梯四户+俯瞰中凯湖景+刷卡到户,https://sh.lianjia.com/ershoufang/107103931016.html,1室2厅,67.4平米,南,高楼层(共32层),精装,艾格美国际公寓,南京西路, 900万,"133,532元/平",2006年建,一年前发布,10人关注,板楼、VR看装修、房本满五年
上海,静安,2009年住宅产权，物业管理好，户型方正,https://sh.lianjia.com/ershoufang/107105194678.html,2室2厅,101.32平米,东南,中楼层(共27层),精装,静安紫苑,南京西路, 1020万,"100,672元/平",2009年建,一年前发布,19人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,06年小区 刷卡到户 精装修 七十年产权,https://sh.lianjia.com/ershoufang/107107146390.html,2室1厅,102.86平米,西北,高楼层(共33层),精装,艾格美国际公寓,南京西路, 1430万,"139,024元/平",2006年建,2个月以前发布,2人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,中凯全明一房，精装修拎包入住，不满五年。,https://sh.lianjia.com/ershoufang/107105237351.html,1室1厅,59.69平米,南,34层,精装,中凯城市之光(静安),南京西路, 815万,"136,539元/平",2003年建,一年前发布,159人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,97年新式里弄 满五年 名下是一套房 业主诚售,https://sh.lianjia.com/ershoufang/107104594201.html,3室1厅,43.72平米,南,高楼层(共4层),精装,爱文坊,南京西路, 625万,"142,956元/平",1997年建,一年前发布,12人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,老静安区低密度花园住宅，小高层一梯两户，全明三房,https://sh.lianjia.com/ershoufang/107105852038.html,3室2厅,123.22平米,南 北,7层,精装,新福康里(公寓),南京西路, 1650万,"133,907元/平",2000年建,9个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,2009年住宅小区+近地铁+楼层好+户型正气,https://sh.lianjia.com/ershoufang/107105274946.html,2室1厅,101.32平米,南,低楼层(共27层) ,精装,静安紫苑,南京西路, 1020万,"100,672元/平",,一年前发布,32人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,业主诚意出售＋看房方便＋中楼层,https://sh.lianjia.com/ershoufang/107105962750.html,2室1厅,61.71平米,南,中楼层(共7层),精装,化工小区(静安),南京西路, 726万,"117,648元/平",1987年建,8个月以前发布,28人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,升平小区 1室0厅 南,https://sh.lianjia.com/ershoufang/107106054743.html,1室0厅,33.3平米,南,低楼层(共4层),简装,升平小区,南京西路, 460万,"138,139元/平",1997年建,8个月以前发布,11人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,售后公房，满五唯①，低区采光影响少,https://sh.lianjia.com/ershoufang/107105986214.html,2室1厅,66.6平米,东 西,低楼层(共25层),精装,南阳小区,南京西路, 780万,"117,118元/平",1990年建,8个月以前发布,6人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,整层精装修一楼带院，南北通风，,https://sh.lianjia.com/ershoufang/107105193779.html,1室1厅,64.21平米,南,低楼层(共3层) ,精装,重华新村,南京西路, 950万,"147,953元/平",,一年前发布,6人关注,板楼、VR看装修、房本满五年
上海,静安,升平小区 隔壁就是毛泽东故居 出门路口看百年张园,https://sh.lianjia.com/ershoufang/107105088328.html,2室2厅,60.39平米,南 北,低楼层(共4层),精装,升平小区,南京西路, 818万,"135,453元/平",1997年建,一年前发布,8人关注,板楼、VR房源、房本满五年
上海,静安,南京西路整层产权新里，近地铁一层一户精装，屋况好,https://sh.lianjia.com/ershoufang/107105938917.html,1室2厅,63.35平米,南 北,中楼层(共4层),精装,安乐坊,南京西路, 1080万,"170,482元/平",1936年建,9个月以前发布,12人关注,板楼、VR房源、房本满五年
上海,静安,房型正，单价低，大阳台，高区楼层开阔视野，魔都美景,https://sh.lianjia.com/ershoufang/107107292146.html,3室2厅,152.84平米,东 南 北,高楼层(共25层),简装,亚成公寓,南京西路, 1760万,"115,154元/平",2001年建,1个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,电梯直达会所，地铁站，全明户型，景观很棒，诚意出售,https://sh.lianjia.com/ershoufang/107106339891.html,4室2厅,192.13平米,南 北,中楼层(共32层),精装,静安四季苑,南京西路, 3380万,"175,923元/平",2007年建,6个月以前发布,42人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,老静安精装大三房满五唯.一业主诚售,https://sh.lianjia.com/ershoufang/107105569437.html,3室2厅,148.79平米,南,低楼层(共29层),精装,申银发展大厦(公寓),南京西路, 1350万,"90,732元/平",1999年建,11个月以前发布,17人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,咫尺南京路雕塑公园里，品质小区，24小时安保满五少税,https://sh.lianjia.com/ershoufang/107106633390.html,2室2厅,104.46平米,南 西南 西,低楼层(共28层),精装,达安城,南京西路, 1199万,"114,781元/平",1998年建,4个月以前发布,14人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,此房为高区景观房  南看夜景 北看小区花园  业主诚售,https://sh.lianjia.com/ershoufang/107106118119.html,3室2厅,133.08平米,南,高楼层(共34层),精装,国际丽都城,南京西路, 2148万,"161,407元/平",2003年建,7个月以前发布,41人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,"南北通，人车分流小区,八千平方人工湖",https://sh.lianjia.com/ershoufang/107106536907.html,3室2厅,162.51平米,南 北,21层,精装,中凯城市之光(静安),南京西路, 2880万,"177,220元/平",2003年建,4个月以前发布,18人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,70年住宅，景观好，近地铁，地段好，配套完善，采光好,https://sh.lianjia.com/ershoufang/107105862747.html,1室1厅,58.58平米,南,29层,精装,骏豪国际,南京西路, 580万,"99,010元/平",2004年建,9个月以前发布,69人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,满五     楼层好   视野宽阔  采光充足  配套齐全,https://sh.lianjia.com/ershoufang/107107104663.html,3室2厅,161.92平米,南,高楼层(共24层),简装,上海壹街区,南京西路, 2490万,"153,780元/平",2004年建,2个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,交通便利，满五年，全明户型，采光好，高区景观视野好,https://sh.lianjia.com/ershoufang/107105627126.html,2室1厅,101.93平米,南,高楼层(共24层),精装,武泰公寓,南京西路, 990万,"97,126元/平",2000年建,10个月以前发布,44人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,2009年小区，刷卡到层，钟央空调，70年住宅,https://sh.lianjia.com/ershoufang/107104751090.html,2室2厅,101平米,南,低楼层(共27层) ,精装,静安紫苑,南京西路, 930万,"92,080元/平",,一年前发布,353人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,2009年老静安刷卡到户品质小区,https://sh.lianjia.com/ershoufang/107104677616.html,2室2厅,100.58平米,南 北,中楼层(共27层) ,精装,静安紫苑,南京西路, 950万,"94,453元/平",,一年前发布,30人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南北通 高区诚意售 满五年税少,https://sh.lianjia.com/ershoufang/107105834296.html,2室2厅,97.83平米,东南,中楼层(共34层),简装,上海壹街区,南京西路, 1457万,"148,932元/平",2003年建,9个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路商圈单价7万+的电梯房，净层高3.4米，朝南,https://sh.lianjia.com/ershoufang/107105110017.html,3室2厅,166.07平米,南,31层,简装,和一大厦,南京西路, 1199万,"72,199元/平",1999年建,一年前发布,30人关注,板塔结合、VR房源、房本满五年
上海,静安,南京西路户型方正，满五税少，诚意出售，朝南阳光好,https://sh.lianjia.com/ershoufang/107106227005.html,3室2厅,158.79平米,南 东,低楼层(共27层),精装,武泰公寓,南京西路, 1520万,"95,724元/平",2000年建,7个月以前发布,10人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,香樟花园 3室2厅 南,https://sh.lianjia.com/ershoufang/107107018161.html,3室2厅,159.34平米,南,高楼层(共27层),精装,香樟花园,南京西路, 1850万,"116,104元/平",1998年建,2个月以前发布,7人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,装修好楼层高，视野和采光都很漂亮，带了一个产权车位,https://sh.lianjia.com/ershoufang/107107355072.html,2室2厅,117.01平米,南,高楼层(共20层),精装,远中风华园(公寓),南京西路, 2200万,"188,019元/平",2006年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,南京西路 中凯不靠高架 在售看绿化 全明户型视野好！,https://sh.lianjia.com/ershoufang/107104478824.html,2室2厅,78.79平米,西南,34层,精装,中凯城市之光(静安),南京西路, 1120万,"142,151元/平",2003年建,一年前发布,38人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,一楼带花园+精装两房带地暖+可拎包入住,https://sh.lianjia.com/ershoufang/107105777563.html,2室1厅,65.37平米,南,低楼层(共6层),精装,茂名公寓,南京西路, 970万,"148,387元/平",1999年建,10个月以前发布,18人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,康乐大楼电梯房，朝南诚意出售，看房方便,https://sh.lianjia.com/ershoufang/107106385195.html,1室1厅,46.16平米,南,中楼层(共16层),简装,康乐大楼(静安),南京西路, 570万,"123,484元/平",1985年建,5个月以前发布,4人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,满五年 南北通 看房方便  咫尺南京西路 雕塑公园,https://sh.lianjia.com/ershoufang/107106074907.html,2室2厅,97.35平米,南,低楼层(共30层),精装,上海壹街区,南京西路, 1415万,"145,352元/平",2003年建,8个月以前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,花园住宅 电梯正气一房 地段繁华 总价段里的佼佼者,https://sh.lianjia.com/ershoufang/107107025973.html,1室1厅,38.93平米,南,8层,简装,新福康里(公寓),南京西路, 598万,"153,610元/平",2000年建,2个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南北通透，飞机户型，远离高架，诚意出售，看房方便,https://sh.lianjia.com/ershoufang/107107245961.html,3室2厅,149.36平米,南 北,低楼层(共22层),精装,上海壹街区,南京西路, 1881万,"125,938元/平",2004年建,1个月以前发布,7人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,咫尺南京路，雕塑公园里，看小区花园，满五税费少,https://sh.lianjia.com/ershoufang/107104615857.html,3室2厅,108.49平米,东南,低楼层(共32层),精装,上海壹街区,南京西路, 1515万,"139,645元/平",2003年建,一年前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路高区两房，视野阳光好，二手买进税费低诚意售,https://sh.lianjia.com/ershoufang/107105832577.html,2室1厅,101.28平米,南 东,高楼层(共27层) ,精装,静安紫苑,南京西路, 985万,"97,256元/平",,9个月以前发布,27人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路、高品质小区，两梯两户，全南两房，精装修,https://sh.lianjia.com/ershoufang/107106178022.html,2室2厅,116.08平米,南,低楼层(共32层),精装,静安四季苑,南京西路, 2040万,"175,741元/平",2007年建,7个月以前发布,21人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,江宁大楼 2室1厅 南,https://sh.lianjia.com/ershoufang/107105898903.html,2室1厅,95.79平米,南,中楼层(共12层),精装,江宁大楼,南京西路, 1288万,"134,461元/平",1983年建,9个月以前发布,0人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,急售急售！！业主处理房产，价格可谈，小区南排无遮挡,https://sh.lianjia.com/ershoufang/107106691058.html,2室1厅,61.45平米,南 北,高楼层(共7层),简装,化工小区(静安),南京西路, 699万,"113,752元/平",1987年建,4个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,居家的好户型，小区内湖绿化齐平，采光充足视野好,https://sh.lianjia.com/ershoufang/107104548849.html,3室2厅,175.45平米,南 北,低楼层(共18层),精装,国际丽都城,南京西路, 2860万,"163,010元/平",2004年建,一年前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,近张园+南京西路地铁口+新式里弄+保证到价签字,https://sh.lianjia.com/ershoufang/107103532767.html,1室1厅,31.33平米,西南,低楼层(共7层),精装,茂名公寓,南京西路, 418万,"133,419元/平",1999年建,一年前发布,486人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,坐拥南京西路酒店式70年产权住宅，业主诚售,https://sh.lianjia.com/ershoufang/107107014802.html,1室1厅,50.96平米,东,29层,简装,骏豪国际,南京西路, 405万,"79,475元/平",2004年建,2个月以前发布,5人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,中凯城市之光＋ 看兴业太古汇景观 ＋ 满五 唯 一,https://sh.lianjia.com/ershoufang/107106788320.html,1室2厅,63.83平米,南,29层,精装,中凯城市之光(静安),南京西路, 1050万,"164,500元/平",2005年建,3个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路板块+历史风貌老房+带独立车位+业主诚意,https://sh.lianjia.com/ershoufang/107106166234.html,2室1厅,74.2平米,南,低楼层(共4层),精装,康乐村,南京西路, 808万,"108,895元/平",1936年建,7个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,四轨交汇 雕塑公园旁 高品质园林小区 全明格局,https://sh.lianjia.com/ershoufang/107106467613.html,1室2厅,79.33平米,南,低楼层(共23层),精装,国际丽都城,南京西路, 1320万,"166,394元/平",2005年建,5个月以前发布,26人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,小高层 带电梯 全南少有户型 满五  婚房装修 拎包入住,https://sh.lianjia.com/ershoufang/107106852411.html,1室1厅,57.35平米,南,8层,精装,新福康里(公寓),南京西路, 888万,"154,839元/平",2000年建,3个月以前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路小户型 厨卫全明双阳台 看东方明珠 1房1厅,https://sh.lianjia.com/ershoufang/107107017306.html,1室1厅,55.22平米,东南,中楼层(共28层),精装,达安城,南京西路, 670万,"121,333元/平",1998年建,2个月以前发布,13人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,京西大楼 1室1厅 西北,https://sh.lianjia.com/ershoufang/107107075644.html,1室1厅,38.93平米,西北,低楼层(共12层),精装,京西大楼,南京西路, 505万,"129,721元/平",1983年建,2个月以前发布,1人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,静安,老静安商圈 电梯大一房 精装修两年 配套齐全,https://sh.lianjia.com/ershoufang/107107086321.html,1室2厅,48.76平米,南,中楼层(共25层),简装,南阳小区,南京西路, 590万,"121,001元/平",1990年建,2个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,70年住宅，景观好，近地铁，地段好，配套完善，采光好,https://sh.lianjia.com/ershoufang/107106622253.html,1室1厅,53.32平米,东,29层,精装,骏豪国际,南京西路, 430万,"80,646元/平",2004年建,4个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,70年独特酒店风格产权住宅，坐拥南京西路商圈业主诚售,https://sh.lianjia.com/ershoufang/107107014772.html,1室1厅,53.04平米,东,29层,精装,骏豪国际,南京西路, 420万,"79,186元/平",2004年建,2个月以前发布,2人关注,塔楼、近地铁、VR房源、房本满五年
上海,静安,江宁路北京西路  全明电梯两房,https://sh.lianjia.com/ershoufang/107107214135.html,2室0厅,64.82平米,南,高楼层(共12层),简装,京西大楼,南京西路, 695万,"107,220元/平",1983年建,1个月以前发布,1人关注,板塔结合、近地铁、VR看装修、房本满五年
上海,静安,09年小区一房 小区高区视野无遮挡,https://sh.lianjia.com/ershoufang/107107200993.html,1室0厅,50.91平米,东南,高楼层(共27层),精装,静安紫苑,南京西路, 508万,"99,784元/平",2009年建,1个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,09年花园社区，高区视野采光好，看小区花园和苏州河景,https://sh.lianjia.com/ershoufang/107105493068.html,5室2厅,279.08平米,南,高楼层(共32层),简装,泰府名邸,南京西路, 3800万,"136,162元/平",2009年建,一年前发布,73人关注,板楼、近地铁、VR房源
上海,静安,南京西路地铁口，产权新式里弄，低总价税费少，随时看,https://sh.lianjia.com/ershoufang/107105102339.html,1室0厅,18.6平米,北,低楼层(共3层),简装,南汇路72弄,南京西路, 220万,"118,280元/平",1940年建,一年前发布,27人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,繁华地段，地铁口，朝南，户型正气,https://sh.lianjia.com/ershoufang/107106062670.html,3室2厅,96平米,南,低楼层(共4层) ,精装,泰兴路362弄,南京西路, 1158万,"120,625元/平",,8个月以前发布,9人关注,板楼、近地铁、VR看装修
上海,静安,新闸路1213-1229号(单) 1室1厅 南,https://sh.lianjia.com/ershoufang/107106931451.html,1室1厅,38.46平米,南,7层,其他,新闸路1213,1229号(单), 483万,"125,586元/平",1998年建,3个月以前发布,4人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,高区视野开阔，优质一室户，诚意出售,https://sh.lianjia.com/ershoufang/107105040631.html,1室1厅,76.27平米,西北,中楼层(共25层),精装,远中风华园(公寓),南京西路, 1188万,"155,763元/平",2006年建,一年前发布,24人关注,塔楼、近地铁、VR房源、房本满两年
上海,静安,南京西路 低总价电梯两房 视野采光无遮挡 诚售随时看,https://sh.lianjia.com/ershoufang/107105435224.html,2室1厅,68.8平米,西南,中楼层(共25层),简装,南阳小区,南京西路, 780万,"113,373元/平",1990年建,一年前发布,20人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路+双会所+低密度+低总价1房+两个大阳台,https://sh.lianjia.com/ershoufang/107106164491.html,1室2厅,76.27平米,南 北,中楼层(共25层),精装,远中风华园(公寓),南京西路, 1250万,"163,892元/平",2006年建,7个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满两年
上海,静安,高楼层俯瞰南京西路商圈、外地业主卖方急售、钥匙房,https://sh.lianjia.com/ershoufang/107106940590.html,1室1厅,66.34平米,西北,29层,精装,骏豪国际,南京西路, 720万,"108,532元/平",2004年建,3个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,太古汇品质小区+70年产权+朝南俯瞰中凯湖景+看房随时,https://sh.lianjia.com/ershoufang/107103321804.html,1室1厅,67.45平米,南,中楼层(共32层),精装,艾格美国际公寓,南京西路, 928万,"137,584元/平",2006年建,一年前发布,47人关注,板楼、VR看装修、房本满五年
上海,静安,总价低，北京西路上盖 朝南一室户，都有窗户，带天井,https://sh.lianjia.com/ershoufang/107105419100.html,1室1厅,27.78平米,南,低楼层(共4层),精装,爱文坊,南京西路, 420万,"151,188元/平",1997年建,一年前发布,8人关注,板楼、近地铁、VR房源、房本满两年
上海,静安,二期小高层 双会所配套 朝南小户型 全天采光好 诚售,https://sh.lianjia.com/ershoufang/107106921770.html,1室1厅,66.02平米,南,中楼层(共8层),精装,远中风华园(公寓),南京西路, 1150万,"174,190元/平",2011年建,3个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,南京西路板块 小高层电梯房 这个户型在小区不足30户,https://sh.lianjia.com/ershoufang/107105897072.html,1室1厅,38.93平米,南,8层,精装,新福康里(公寓),南京西路, 640万,"164,398元/平",2000年建,9个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,中凯城市之光(静安) 1室1厅 南,https://sh.lianjia.com/ershoufang/107107175595.html,1室1厅,62.76平米,南,29层,简装,中凯城市之光(静安),南京西路, 1120万,"178,458元/平",2005年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,售后公房+南京西路板块+雕塑公园+四轨交汇+诚意出售！,https://sh.lianjia.com/ershoufang/107107169364.html,1室1厅,52.13平米,南 北,高楼层(共7层),精装,王家沙花苑,南京西路, 663万,"127,183元/平",1996年建,2个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
