城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,虹口,此房满五年，采光全天无遮挡，电梯征询全员通过,https://sh.lianjia.com/ershoufang/107106425507.html,1室1厅,43.5平米,南,高楼层(共6层),简装,祥德路143弄,鲁迅公园, 320万,"73,564元/平",1991年建,5个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,楼层好，通透两房，全明户型，视野开阔,https://sh.lianjia.com/ershoufang/107107018796.html,2室1厅,55.34平米,南,高楼层(共7层),简装,东宝兴路835弄,鲁迅公园, 405万,"73,184元/平",1980年建,2个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,双南户型丨全天采光视野无遮挡丨售后公房丨近地铁,https://sh.lianjia.com/ershoufang/107106717587.html,2室1厅,61.71平米,南,高楼层(共6层),简装,祥德路139弄,鲁迅公园, 458万,"74,219元/平",1981年建,4个月以前发布,10人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,向南，中间楼层，售后公房，直面绿化带，瓷砖外里面,https://sh.lianjia.com/ershoufang/107106838334.html,2室1厅,79.11平米,南,低楼层(共6层),精装,虹仪小区,鲁迅公园, 593.3万,"74,997元/平",1994年建,3个月以前发布,16人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,普宅满五，双南户型临河而建，电梯已征询业主诚意出售,https://sh.lianjia.com/ershoufang/107107224225.html,2室1厅,50.76平米,南,高楼层(共6层),简装,欧九小区,鲁迅公园, 348万,"68,558元/平",1981年建,1个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,房龄新 小区环境好 税费低 精选好房,https://sh.lianjia.com/ershoufang/107107151515.html,2室1厅,66.44平米,南,高楼层(共6层),简装,虹仪小区,鲁迅公园, 476万,"71,644元/平",1994年建,2个月以前发布,15人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,3/8轻轨+龙之梦商圈+内环边，单价6.7万精装一房一厅,https://sh.lianjia.com/ershoufang/107107470746.html,1室1厅,35.36平米,南,中楼层(共6层),精装,何家宅小区,鲁迅公园, 240万,"67,874元/平",1992年建,21天以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,商业一村 2室2厅 南,https://sh.lianjia.com/ershoufang/107107461102.html,2室2厅,39.6平米,南,中楼层(共5层),简装,商业一村,鲁迅公园, 290万,"73,233元/平",1958年建,22天以前发布,5人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,内环内电梯2房 售后公房，双地铁8/10 房龄2000,https://sh.lianjia.com/ershoufang/107107486122.html,2室2厅,110.81平米,西北,24层,精装,欧阳花苑,鲁迅公园, 799万,"72,106元/平",2000年建,19天以前发布,7人关注,塔楼、近地铁、VR看装修
上海,虹口,小户型、低总价、楼层好、满五年、双轨交站、交通便利,https://sh.lianjia.com/ershoufang/107106829189.html,1室0厅,29.42平米,南,中楼层(共6层),简装,何家宅小区,鲁迅公园, 218万,"74,100元/平",1980年建,3个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,上海世外+低总价全明一室户+花园小区,https://sh.lianjia.com/ershoufang/107107328213.html,1室0厅,28.23平米,南,中楼层(共5层),简装,祥德路95号,鲁迅公园, 178万,"63,054元/平",1976年建,1个月以前发布,9人关注,板楼、VR看装修、房本满五年、随时看房
上海,虹口,四达路220弄 1室1厅 南,https://sh.lianjia.com/ershoufang/107106035274.html,1室1厅,34.2平米,南,中楼层(共5层),简装,四达路220弄,鲁迅公园, 235万,"68,714元/平",1958年建,8个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,虹口,鸿甸公寓 3室2厅 南,https://sh.lianjia.com/ershoufang/107106757747.html,3室2厅,126.02平米,南,高楼层(共6层),简装,鸿甸公寓,鲁迅公园, 1197万,"94,985元/平",2002年建,3个月以前发布,2人关注,板楼、近地铁、VR看装修
上海,虹口,足球场3/8号地铁距离近，龙之梦，鲁迅公园，1梯3户,https://sh.lianjia.com/ershoufang/107105000378.html,2室0厅,50.49平米,南,高楼层(共7层),简装,中山北一路140弄,鲁迅公园, 378万,"74,867元/平",1986年建,一年前发布,14人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,欧四小区 1室1厅 南,https://sh.lianjia.com/ershoufang/107107196434.html,1室1厅,45.16平米,南,中楼层(共6层),精装,欧四小区,鲁迅公园, 338万,"74,845元/平",1990年建,1个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,顶楼复式，客卧分明，小区环境好，满五税少,https://sh.lianjia.com/ershoufang/107107102042.html,2室1厅,80.2平米,南,高楼层(共6层),简装,虹仪小区,鲁迅公园, 625万,"77,931元/平",1990年建,2个月以前发布,8人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,近公园+近地铁+全明户型+生活配套齐全+满五税少,https://sh.lianjia.com/ershoufang/107107366297.html,2室1厅,49.97平米,南,高楼层(共6层),简装,欧九小区,鲁迅公园, 355万,"71,043元/平",1985年建,1个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,恒业公寓电梯中高区一房两厅，精装修，视野好看房方便,https://sh.lianjia.com/ershoufang/107106934430.html,2室1厅,73.04平米,南,中楼层(共11层),精装,恒业公寓,鲁迅公园, 648万,"88,719元/平",1998年建,3个月以前发布,19人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,满5年+高得房率+业主诚意出售+3/8地铁,https://sh.lianjia.com/ershoufang/107106582856.html,2室2厅,94.48平米,南,中楼层(共7层),简装,飘鹰公寓,鲁迅公园, 848万,"89,755元/平",2001年建,4个月以前发布,10人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,双南户型、满五年、双轨交站、出行方便、采光无遮挡,https://sh.lianjia.com/ershoufang/107107242583.html,3室1厅,47.72平米,南,高楼层(共6层),简装,何家宅小区,鲁迅公园, 400万,"83,823元/平",1980年建,1个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,小户型 此房内环内公园旁满五，单价低，户型正气,https://sh.lianjia.com/ershoufang/107105355450.html,1室0厅,36.1平米,南,高楼层(共7层),精装,同心路125弄,鲁迅公园, 283万,"78,394元/平",1991年建,一年前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,瑞虹旁+10号线地铁口+品质小区40%绿化人车分流+高区,https://sh.lianjia.com/ershoufang/107106427626.html,2室1厅,79.01平米,南 北,中楼层(共32层),精装,世博花园,鲁迅公园, 943万,"119,352元/平",2010年建,5个月以前发布,25人关注,板楼、VR看装修、房本满五年
上海,虹口,近10号线+品质小区+楼层好，户型采光很正气！,https://sh.lianjia.com/ershoufang/107105351104.html,1室1厅,73.57平米,南,低楼层(共32层),精装,世博花园,鲁迅公园, 790万,"107,381元/平",2010年建,一年前发布,9人关注,板楼、VR房源、房本满五年
上海,虹口,祥德路119号 2室1厅 南,https://sh.lianjia.com/ershoufang/107106016364.html,2室1厅,51.88平米,南,低楼层(共6层),简装,祥德路119号,鲁迅公园, 350万,"67,464元/平",1973年建,8个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,内环内+瑞虹新城后花园+高区景观房+电梯+全南户型,https://sh.lianjia.com/ershoufang/107107218408.html,2室2厅,89.23平米,南,24层,简装,欧阳花苑,鲁迅公园, 729万,"81,699元/平",1997年建,1个月以前发布,26人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,虹口内环地铁口+花园小区+电梯房，售后公房少税,https://sh.lianjia.com/ershoufang/107105499823.html,2室2厅,86.87平米,东北,24层,简装,欧阳花苑,鲁迅公园, 625万,"71,947元/平",1997年建,一年前发布,48人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,85年2房，一梯三户，精装全明，诚意出售,https://sh.lianjia.com/ershoufang/107107384585.html,2室1厅,56.61平米,南,低楼层(共6层),精装,四平路421弄,鲁迅公园, 465万,"82,141元/平",1985年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,宏祥花苑 1室1厅 南,https://sh.lianjia.com/ershoufang/107107190078.html,1室1厅,63.08平米,南,低楼层(共15层),其他,宏祥花苑,鲁迅公园, 590万,"93,533元/平",2000年建,1个月以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,售后公房 总价低 税费少 有小区环境 宝钢分房,https://sh.lianjia.com/ershoufang/107106395196.html,2室1厅,82.08平米,西北,24层,毛坯,欧阳花苑,鲁迅公园, 585万,"71,272元/平",2000年建,5个月以前发布,21人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,二手买进税少！精装修！环境优美！8号线曲阳站200米,https://sh.lianjia.com/ershoufang/107105084037.html,2室1厅,89.09平米,西,24层,精装,欧阳花苑,鲁迅公园, 670万,"75,205元/平",1998年建,一年前发布,68人关注,塔楼、近地铁、VR房源、房本满五年
上海,虹口,税费各付，南北通两房采光阳光无遮挡，近3.8号线,https://sh.lianjia.com/ershoufang/107106647689.html,2室1厅,51.92平米,南,中楼层(共7层),精装,同心路93弄,鲁迅公园, 380万,"73,190元/平",1985年建,4个月以前发布,12人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,四达路220弄 2室1厅 南,https://sh.lianjia.com/ershoufang/107106934960.html,2室1厅,66.14平米,南,中楼层(共5层),精装,四达路220弄,鲁迅公园, 496万,"74,993元/平",1958年建,3个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,欧九小区 2室1厅 南,https://sh.lianjia.com/ershoufang/107107196510.html,2室1厅,52.15平米,南,高楼层(共6层),精装,欧九小区,鲁迅公园, 350万,"67,115元/平",1981年建,1个月以前发布,5人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,欧阳小区 2室1厅 南,https://sh.lianjia.com/ershoufang/107107180095.html,2室1厅,54.42平米,南,高楼层(共6层),毛坯,欧阳小区,鲁迅公园, 368万,"67,623元/平",1988年建,1个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,买一层带 一层，得房率高，1梯2户，私密性高,https://sh.lianjia.com/ershoufang/107104585752.html,2室1厅,55.67平米,南,高楼层(共7层),精装,虹口花苑,鲁迅公园, 450万,"80,834元/平",1997年建,一年前发布,98人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,有电梯，朝南一室半，中间楼层，采光充足，小区安静,https://sh.lianjia.com/ershoufang/107106655801.html,1室1厅,37.15平米,南,中楼层(共6层),简装,欧阳路325号,鲁迅公园, 296万,"79,677元/平",1987年建,4个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,一梯两户私密性强，近地铁， 旁边配套齐全 。,https://sh.lianjia.com/ershoufang/107105370205.html,2室1厅,66.6平米,南,中楼层(共6层),精装,绿寓,鲁迅公园, 580万,"87,088元/平",1997年建,一年前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,内环内南北通两房+全明户型+交通便利满五,https://sh.lianjia.com/ershoufang/107107280153.html,2室0厅,48.96平米,南,高楼层(共6层),精装,绿缘小区,鲁迅公园, 338万,"69,036元/平",1998年建,1个月以前发布,10人关注,板楼、VR看装修、房本满五年
上海,虹口,次新房 高区看陆家嘴景观 三房南北通全明户型  带车位,https://sh.lianjia.com/ershoufang/107106211447.html,3室2厅,138.54平米,南 北,高楼层(共23层),简装,溧阳华府,鲁迅公园, 1568万,"113,181元/平",2007年建,7个月以前发布,17人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,内环内 中区两房 低总价双南两房,https://sh.lianjia.com/ershoufang/107107454246.html,2室1厅,66.94平米,南,中楼层(共5层),精装,同乐村,鲁迅公园, 490万,"73,200元/平",1982年建,23天以前发布,5人关注,板楼、近地铁、VR看装修
上海,虹口,产权清晰+满五税费少+3/8号虹口足球场站,https://sh.lianjia.com/ershoufang/107105307723.html,1室1厅,38.84平米,南,高楼层(共6层),精装,广中路30弄,鲁迅公园, 257万,"66,169元/平",1987年建,一年前发布,14人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,一门关一室户，地铁口的中间楼层,https://sh.lianjia.com/ershoufang/107106573119.html,1室1厅,36平米,西,中楼层(共7层),简装,同心路125弄,鲁迅公园, 280万,"77,778元/平",1993年建,4个月以前发布,4人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,欧九小区 1室0厅 南,https://sh.lianjia.com/ershoufang/107107321879.html,1室0厅,33.55平米,南,高楼层(共6层),精装,欧九小区,鲁迅公园, 228万,"67,959元/平",1990年建,1个月以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,欧九小区 1室0厅 西,https://sh.lianjia.com/ershoufang/107107263479.html,1室0厅,29.93平米,西,中楼层(共6层),简装,欧九小区,鲁迅公园, 215万,"71,835元/平",1985年建,1个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,中间楼层 全新装修 朝南一门关 近地铁,https://sh.lianjia.com/ershoufang/107107377039.html,1室0厅,34.21平米,南,中楼层(共5层),精装,商业一村,鲁迅公园, 218万,"63,725元/平",1960年建,1个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,楼层好精装+视野开阔+精装修+3/8号线双轨+龙之梦边上,https://sh.lianjia.com/ershoufang/107107358205.html,1室0厅,34.01平米,南,低楼层(共6层),精装,何家宅小区,鲁迅公园, 260万,"76,449元/平",1980年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,鲁迅公园板块+瑞虹板块+近10号线地铁+园林小区+楼层好,https://sh.lianjia.com/ershoufang/107106106634.html,1室2厅,81.15平米,西南 西,高楼层(共32层),精装,世博花园,鲁迅公园, 900万,"110,906元/平",2010年建,7个月以前发布,10人关注,板楼、VR看装修、随时看房
上海,虹口,《店长推荐》一室一厅户型，楼层好，看房方便！,https://sh.lianjia.com/ershoufang/107105578507.html,1室1厅,39.54平米,南,中楼层(共6层),简装,欧四小区,鲁迅公园, 285万,"72,079元/平",1974年建,11个月以前发布,22人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,"93年房龄，双南双阳台,方正户型,内环双地铁！",https://sh.lianjia.com/ershoufang/107107162315.html,2室1厅,63.63平米,南,高楼层(共6层),简装,北郊小区,鲁迅公园, 450万,"70,722元/平",1993年建,2个月以前发布,19人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,鲁迅公园板块+电梯房+低价3房+精装修+center空调+地暖,https://sh.lianjia.com/ershoufang/107106548681.html,3室2厅,88.59平米,南,低楼层(共24层),精装,绿缘小区,鲁迅公园, 691万,"78,000元/平",1999年建,4个月以前发布,26人关注,塔楼、VR房源
上海,虹口,"近内环高架，双轨交、出行方便、朝南一门关,户型方正",https://sh.lianjia.com/ershoufang/107106468047.html,1室1厅,34.24平米,南,中楼层(共5层),精装,商业一村,鲁迅公园, 208万,"60,748元/平",1960年建,5个月以前发布,17人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,欧四小区 1室1厅 南 北,https://sh.lianjia.com/ershoufang/107107042599.html,1室1厅,45.8平米,南 北,高楼层(共6层),毛坯,欧四小区,鲁迅公园, 335万,"73,145元/平",1990年建,2个月以前发布,1人关注,板楼、近地铁、VR看装修
上海,虹口,全明户型 优质楼层 花园小区 税少 得房率高,https://sh.lianjia.com/ershoufang/107106830578.html,2室1厅,98.27平米,北,中楼层(共5层),精装,建设新村,鲁迅公园, 630万,"64,110元/平",1954年建,3个月以前发布,6人关注,板楼、近地铁、VR看装修
上海,虹口,朝南低总价一室户+世外托管+钥匙房源看房随时诚意出售,https://sh.lianjia.com/ershoufang/107106873081.html,1室1厅,30.86平米,南,高楼层(共5层),毛坯,欧五小区,鲁迅公园, 199万,"64,485元/平",1979年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,地铁3号8号双线交汇+鲁迅公园+虹口龙之梦,https://sh.lianjia.com/ershoufang/107106869778.html,2室0厅,43.54平米,南,高楼层(共7层),简装,中山北一路140弄,鲁迅公园, 320万,"73,496元/平",1985年建,3个月以前发布,8人关注,板楼、近地铁、VR看装修
上海,虹口,精装修 售后公房 少税 双轨交站  邻内环 出行方便,https://sh.lianjia.com/ershoufang/107105299076.html,1室1厅,37.93平米,南,高楼层(共6层),简装,中山北一路189弄,鲁迅公园, 235万,"61,957元/平",1978年建,一年前发布,27人关注,板楼、近地铁、VR看装修
上海,虹口,新，低楼层大两房，南北通，低总价，全明户型，随时看,https://sh.lianjia.com/ershoufang/107106854113.html,2室1厅,60.7平米,南,低楼层(共7层),简装,恒业路311弄,鲁迅公园, 399万,"65,734元/平",1991年建,3个月以前发布,12人关注,板楼、近地铁、VR看装修
上海,虹口,虹口花苑精装一房一厅，可以直接拎包入住，看房方便,https://sh.lianjia.com/ershoufang/107107160133.html,1室1厅,55.67平米,南,低楼层(共7层),精装,虹口花苑,鲁迅公园, 458万,"82,271元/平",1997年建,2个月以前发布,0人关注,板楼、近地铁、VR房源、房本满五年
